LTKBID,PubChem_CID,LabelCompoundName,ApprovalYear,DILIConcern,SeverityClass,LabelSection,AdjudicatedDILI,vDILIConcern,Greene_Annotation,Sakatis_Annotation,Xu_Annotation,Zhu_Annotation,SMILES,URL (accessed on 1/21/2016),"VER_DISP (1=LTKB-BD, 2=others)"
LT01169,16130199.0,enfuvirtide,2003.0,Less-DILI-Concern,3,Warnings and precautions,,Ambiguous DILI-concern,,,,,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC5=CNC6=CC=CC=C65)C(=O)N[C@@H](CC7=CC=CC=C7)C(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CC8=CN=CN8)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC9=CC=C(C=C9)O)NC(=O)C,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6935e846-d5a1-49e5-89a2-f8ebe4d5590d,2
LT01230,9690109.0,armodafinil,2007.0,Less-DILI-Concern,3,Warnings and precautions,,Ambiguous DILI-concern,,,,,C1=CC=C(C=C1)C(C2=CC=CC=C2)[S@](=O)CC(=O)N,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0310a062-51fd-4e74-8a5f-7f21a16f52c9,2
LT01253,401.0,cycloserine,1964.0,Less-DILI-Concern,3,Warnings and precautions,,Ambiguous DILI-concern,,,,,C1C(C(=O)NO1)N,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=10727aa8-a03e-4b61-9a80-a024cb4a2d28,2
LT01319,,aldesleukin,1992.0,Less-DILI-Concern,3,Warnings and precautions,,Ambiguous DILI-concern,,,,,,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4e2b687e-47f2-4f3c-80ab-e3224befffca,2
LT01326,,muromonab-cd3,1992.0,Less-DILI-Concern,3,Warnings and precautions,,Ambiguous DILI-concern,,,,,,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2a1f1c18-fa95-45e6-bd00-ac53c73f4747,2
LT01354,,interferon gamma-1b,1999.0,Less-DILI-Concern,3,Warnings and precautions,,Ambiguous DILI-concern,,,,,,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1145af19-824f-4701-9620-ee1c76a892b5,2
LT00670,64928.0,fenofibric acid,2009.0,Less-DILI-Concern,2,Warnings and precautions,,Ambiguous DILI-concern,,,,,CC(C(=O)O)OC1=CC=C(C=C1)OC2=CC=C(C=C2)Cl,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3990db09-2395-4ec9-9426-d61d9aa7aefc,2
LT01509,4033.0,mechlorethamine,1949.0,Less-DILI-Concern,3,Warnings and precautions,,Ambiguous DILI-concern,,,,,CN(CCCl)CCCl,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=00838b4d-c4d4-4277-8f22-6f57d49ade3f,2
LT01581,4409.0,nabumetone,1991.0,Less-DILI-Concern,3,Warnings and precautions,,Ambiguous DILI-concern,,,,,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cf96d189-5417-4181-a5fb-169b269560a2,2
LT01785,5391.0,temazepam,1981.0,Less-DILI-Concern,3,Warnings and precautions,,Ambiguous DILI-concern,,,,,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ce2748a3-72ab-407a-ac63-86ce1a126e18,2
LT01818,5483.0,tiopronin,1988.0,Less-DILI-Concern,3,Warnings and precautions,,Ambiguous DILI-concern,,,,,CC(C(=O)NCC(=O)O)S,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=494a714e-923c-cd57-df6c-12886afb265a,2
LT01843,5583.0,trimetrexate,1993.0,Less-DILI-Concern,3,Warnings and precautions,,Ambiguous DILI-concern,,,,,CC1=C(C=CC2=C1C(=NC(=N2)N)N)CNC3=CC(=C(C(=C3)OC)OC)OC,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ad0f8925-f817-4460-aa6b-172a043a440b,2
LT01953,,follitropin alfa/beta,1997.0,Less-DILI-Concern,3,Warnings and precautions,,Ambiguous DILI-concern,,,,,,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=56bac591-9f78-4958-8a3b-878d36d3ceca,2
LT02018,60953.0,capecitabine,1998.0,Less-DILI-Concern,2,Warnings and precautions,,Ambiguous DILI-concern,,,,,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@H]2[C@@H]([C@@H]([C@H](O2)C)O)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6b76b5bb-1d69-43f9-99c6-f39a0b6d8a26,2
LT02346,443385.0,clindamycin-2-phosphate,,Less-DILI-Concern,3,Warnings and precautions,,Ambiguous DILI-concern,,,,,CCC[C@@H]1C[C@H](N(C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)OP(=O)(O)O)O)O)[C@H](C)Cl,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7741156f-b98f-4975-a7e3-1c7d508a6a14,2
LT00216,47811.0,pergolide,1988.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,CCCN1C[C@@H](C[C@H]2[C@H]1CC3=CNC4=CC=CC2=C34)CSC,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a26390e8-eb86-4623-8cdd-45b24b14df74,2
LT00262,60780.0,vinorelbine,1994.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,CCC1=CC2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=145fb50b-7bde-408c-b81d-91fe9f128bf6,2
LT00270,3324.0,famciclovir,1994.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=50194d47-2761-4bfd-a35b-9c6a186694a5,2
LT00328,3086319.0,cholestyramine,1973.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,CC(C)(C(=O)NCCS(=O)(=O)[O-])OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=dd434ef8-8af3-434c-a0a0-9a0b18459ba0,2
LT00340,27661.0,isorbide mononitrate,,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,C1[C@@H]([C@@H]2[C@H](O1)[C@@H](CO2)O[N+](=O)[O-])O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=06faac0a-d719-4b54-85df-fdf3a5c6599f,1
LT00381,5462501.0,enalaprilat,1988.0,Less-DILI-Concern,7,Adverse reactions,,Ambiguous DILI-concern,,,,,C[C@@H](C(=O)N1CCC[C@H]1C(=O)O)N[C@@H](CCC2=CC=CC=C2)C(=O)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b59da9a8-0fd0-42eb-8e95-1ce9a0fd6372,2
LT00385,451668.0,decitabine,2006.0,Less-DILI-Concern,4,Adverse reactions,,Ambiguous DILI-concern,,,,,C1[C@@H]([C@H](O[C@H]1N2C=NC(=NC2=O)N)CO)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=acaf6e50-7cd3-4431-98ef-d1c07e3ed8c2,2
LT00401,104741.0,fulvestrant,2002.0,Less-DILI-Concern,7,Adverse reactions,,Ambiguous DILI-concern,,,,,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@@H](CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=83d7a440-e904-4e36-afb5-cb02b1c919f7,2
LT00426,25084151.0,histrelin acetate,1991.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC2=CN(C=N2)CC3=CC=CC=C3)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC5=CNC6=CC=CC=C65)NC(=O)[C@H](CC7=CN=CN7)NC(=O)[C@@H]8CCC(=O)N8.CC(=O)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=78b88748-8318-11dc-8314-0800200c9a66,2
LT00435,4893.0,prazosin,1976.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7293cef3-ef9e-40dc-9995-875ef047f693,2
LT00463,135113.0,sacrosidase,1998.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,CC1OC2=C(O1)C=C(C=C2)C(C)(C)C,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d613bb7f-c3f4-462e-81a2-da2347cc4b6b,2
LT00464,5281107.0,doxercalciferol,1999.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=dc676bc5-f3f7-4755-92e1-1814498c1f4f,2
LT00482,5961.0,l-glutamine,2004.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,C(CC(=O)N)[C@@H](C(=O)O)N,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cd3fb572-c5b1-43da-aea2-31208985f544,2
LT00502,2123.0,altretamine,1990.0,Less-DILI-Concern,2,Adverse reactions,,Ambiguous DILI-concern,,,,,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8456a8db-a7f6-4bc0-86be-e9c8c374140b,1
LT00512,6335412.0,balsalazide,2000.0,Less-DILI-Concern,8,Adverse reactions,,Ambiguous DILI-concern,,,,,C1=CC(=CC=C1C(=O)NCCC(=O)O)N/N=C\2/C=CC(=O)C(=C2)C(=O)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f12ffa32-d14b-e9d9-e957-2ef08b64e8b4,2
LT00557,3510.0,granisetron,1993.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d0e05816-ccf8-4008-b5de-4d3fbc3de3c1,2
LT00571,11597698.0,lisdexamfetamine,2007.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,C[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](CCCCN)N,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=704e4378-ca83-445c-8b45-3cfa51c1ecad,2
LT00610,5353894.0,pralidoxime,1964.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,CN\1C=CC=C/C1=C\[NH+]=O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2741d8fd-51c2-46be-880b-99f2b20a6137,2
LT00617,71349.0,lanreotide acetate,2007.0,Less-DILI-Concern,2,Adverse reactions,,Ambiguous DILI-concern,,,,,CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)N)C(=O)NC(C(C)O)C(=O)N,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=18281cb0-e1bf-4db6-b009-eb6ea96a4f64,2
LT00618,197712.0,ambrisentan,2007.0,Less-DILI-Concern,7,Adverse reactions,,Ambiguous DILI-concern,,,,,CC1=CC(=NC(=N1)OC(C(=O)O)C(C2=CC=CC=C2)(C3=CC=CC=C3)OC)C,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=725d4e73-6c83-477a-adc6-0ae4a133a844,1
LT00623,73303.0,doripenem,2007.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)CNS(=O)(=O)N)C(=O)O)[C@@H](C)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ded65c55-db1c-4dab-a707-951e7cc87c79,2
LT00654,71360.0,iloperidone,2009.0,Less-DILI-Concern,2,Adverse reactions,,Ambiguous DILI-concern,,,,,CC(=O)C1=CC(=C(C=C1)OCCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=43452bf8-76e7-47a9-a5d8-41fe84d061f0,2
LT00655,44151801.0,degarelix,2008.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,C[C@H](C(=O)N)NC(=O)C1CCCN1C(=O)[C@H](CCCCNC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC2=CC=C(C=C2)NC(=O)N)NC(=O)[C@H](CC3=CC=C(C=C3)NC(=O)[C@H]4CC(=O)NC(=O)N4)NC(=O)[C@H](CO)NC(=O)[C@@H](CC5=CN=CC=C5)NC(=O)[C@@H](CC6=CC=C(C=C6)Cl)NC(=O)[C@@H](CC7=CC8=CC=CC=C8C=C7)NC(=O)C,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5a89f93f-db62-846e-336e-ebbdb171056d,2
LT00656,5312125.0,silodosin,2008.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,C[C@H](CC1=CC2=C(C(=C1)C(=O)N)N(CC2)CCCO)NCCOC3=CC=CC=C3OCC(F)(F)F,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a21163d6-e1b9-4490-bce3-751e0823797c,2
LT00677,5284555.0,estropipate,1977.0,Less-DILI-Concern,2,Adverse reactions,,Ambiguous DILI-concern,,,,,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O.C1CNCCN1,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5ee9f406-8fdb-467f-9019-f9c11423bd91,2
LT00707,2479.0,butabarbital,1939.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,CCC(C)C1(C(=O)NC(=O)NC1=O)CC,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7883bbc0-0874-11dc-a818-0002a5d5c51b,2
LT00723,4095.0,methadone,1947.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0b72a120-ca4e-4b90-7d89-52967a39adb3,2
LT00803,9034.0,methohexital,1960.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,CCC#CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC=C,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=eccd8340-ead3-4363-8902-0c19d33aa2ac,2
LT00814,3647.0,hydroflumethiazide,1959.0,Less-DILI-Concern,2,Adverse reactions,,Ambiguous DILI-concern,,,,,C1NC2=C(C=C(C(=C2)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N1,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6153ef9e-77f0-4233-a5bc-3e3d1f732323,2
LT00847,4616.0,oxazepam,1965.0,Less-DILI-Concern,5,Adverse reactions,,Ambiguous DILI-concern,,,,,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e2ccffa0-039d-b77d-5b10-c3e485ab2b99,2
LT00881,62816.0,colestipol,1977.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,C1C(O1)CCl.C(CNCCNCCNCCN)N,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fa6c3e11-84e9-433d-aa74-7cd34336bbed,2
LT00896,27991.0,desmopressin,1978.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,C1CC(N(C1)C(=O)C2CSSCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=043be50e-73b5-45bf-9316-776d4f675170,2
LT00922,5282381.0,misoprostol,1988.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,CCCCC(C)(C/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)OC)O)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4179736a-1cb2-4661-8c50-3d68ec7f4025,2
LT00931,4197.0,milrinone,1987.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ac43ba6b-635d-4129-8eea-96f3f5a4785e,2
LT00939,47725.0,goserelin,1989.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(=O)N)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6bd94a89-f18a-45e5-d0a4-b343a4f0f03d,2
LT00946,,metoprolol succinate,1978.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,O(c1ccc(cc1)CCOC)CC(O)CNC(C)C,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=71c1d33e-be6f-6d59-b715-45075445891a,2
LT00951,60754.0,gadodiamide,1993.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,CNC(=O)CN(CCN(CCN(CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].O.[Gd+3],http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d539c8b2-13fe-4ba2-994e-b4d0ee1ef490,2
LT00956,37720.0,pentosan polysulfate,1996.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,C1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2CO[C@H]([C@@H]([C@H]2OS(=O)(=O)O)OS(=O)(=O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f0ba651e-3d8a-11df-8fbe-119855d89593,2
LT00962,16130295.0,aprotinin,1993.0,Less-DILI-Concern,7,Adverse reactions,,Ambiguous DILI-concern,,,,,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H]2CSSC[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)N5CCC[C@H]5C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N6CCC[C@H]6C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N3)CC(=O)O)CCC(=O)O)C)CO)CCCCN)CC7=CC=CC=C7)CC(=O)N)CC(=O)N)CCCNC(=N)N)CCCCN)C)CCCNC(=N)N)NC(=O)CNC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC2=O)CCC(=O)N)[C@@H](C)O)CC8=CC=CC=C8)C(C)C)CC9=CC=C(C=C9)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCNC(=N)N)C)CCCCN)[C@@H](C)O)CC1=CC=C(C=C1)O)CCC(=O)O)CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)N)C(=O)NCC(=O)NCC(=O)N[C@@H](C)C(=O)O)[C@@H](C)O)CCCNC(=N)N)CCSC)CC(C)C)C)CCCCN)C)CC(=O)N)CC1=CC=C(C=C1)O)CC1=CC=CC=C1)CC1=CC=C(C=C1)O)CCCNC(=N)N)[C@@H](C)CC,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8a5982c6-825f-4d05-90f5-1519a7291d15,2
LT00969,5665.0,vigabatrin,2009.0,Less-DILI-Concern,2,Adverse reactions,,Ambiguous DILI-concern,,,,,C=CC(CCC(=O)O)N,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a5d389d2-d0e1-4395-a2a2-b552808e7f98,2
LT00971,5280427.0,epoprostenol,1995.0,Less-DILI-Concern,7,Adverse reactions,,Ambiguous DILI-concern,,,,,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1CC(=CCCCC(=O)O)O2)O)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=df502787-46ec-4dd1-a2c0-be90f6d95a5d,2
LT00973,,tinzaparin,2000.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,C(C1OC(C(N[S](=O)(=O)O)C(C1OC2OC(C(C(C2O[S](=O)(=O)O)O)O)C(=O)O)O[S](=O)(=O)O)OC3C(OC(C(C3O)O[S](=O)(=O)O)OC4C(OC(C(C4O)NC(=O)C)O)CO[S](=O)(=O)O)C(=O)O)O,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1513b960-d9d1-11de-8a1e-0002a5d5c51b,2
LT00985,3081884.0,glatiramer acetate,1996.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,C[C@@H](C(=O)O)N.CC(=O)O.C1=CC(=CC=C1C[C@@H](C(=O)O)N)O.C(CCN)C[C@@H](C(=O)O)N.C(CC(=O)O)[C@@H](C(=O)O)N,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=aa88f583-4f5f-433b-80b4-1f4c9fb28357,2
LT00989,60648.0,tiagabine,1997.0,Less-DILI-Concern,3,Adverse reactions,,Ambiguous DILI-concern,,,,,CC1=C(SC=C1)C(=CCCN2CCC[C@H](C2)C(=O)O)C3=C(C=CS3)C,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=25225511-70b8-4377-ad4f-6629025ac75f,2
LT00991,59868.0,pramipexole,1997.0,Less-DILI-Concern,2,Adverse reactions,,Ambiguous DILI-concern,,,,,CCCN[C@@H]1CCC2=C(C1)SC(=N2)N,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=60167d7c-469f-455a-a113-561841af5e59,2
LT00996,5625.0,delavirdine,1997.0,Less-DILI-Concern,5,Adverse reactions,,Ambiguous DILI-concern,,,,,CC(C)NC1=C(N=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)NS(=O)(=O)C,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=eb28dcd2-c457-4137-9eec-00062e5a601b,2
LT01007,4440.0,naratriptan,1998.0,Less-DILI-Concern,4,Adverse reactions,,Ambiguous DILI-concern,,,,,CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ec5b909e-3406-4154-90aa-19b996e632a8,2
